1,1,956.3,617.3,87.2,127.5
2,1,952.2,600.8,85.6,134.0
3,1,949.9,578.6,87.3,150.7
4,1,941.7,575.6,90.6,149.5
5,1,944.6,576.2,82.6,126.4
6,1,944.5,570.1,81.1,133.1
7,5,1554.6,918.7,152.2,120.5
7,1,943.2,560.4,77.2,126.3
8,1,937.9,546.8,82.5,134.1
8,5,1553.4,917.3,150.3,122.1
9,5,1554.6,912.2,147.8,129.6
9,1,941.9,563.8,73.6,114.0
10,5,1552.9,906.8,149.6,126.3
10,1,937.6,558.6,78.8,122.0
11,5,1547.4,904.8,153.2,127.8
11,1,932.1,554.6,78.6,105.2
12,1,936.7,532.4,76.0,113.0
12,5,1537.8,895.5,157.9,136.0
13,5,1533.0,888.8,161.3,143.3
13,1,928.2,529.4,76.2,128.0
14,5,1535.5,885.9,153.7,148.2
14,1,927.1,517.5,78.4,147.4
15,1,930.5,534.8,68.0,99.9
15,5,1536.3,883.2,146.7,141.5
16,5,1534.6,881.3,146.1,144.8
16,1,926.1,522.2,72.6,111.7
17,1,926.7,524.9,66.0,97.0
17,5,1528.1,877.4,144.2,146.4
18,1,924.1,513.0,75.1,101.5
18,5,1526.5,879.6,139.4,145.5
19,5,1512.3,873.4,142.6,112.6
19,1,922.0,504.8,78.9,115.0
20,5,1504.0,871.7,142.4,112.5
20,1,920.0,502.5,71.1,117.7
21,5,1501.8,870.8,138.2,137.7
21,1,920.1,494.3,68.7,109.7
22,5,1499.6,869.9,134.1,162.9
22,1,920.6,503.2,61.4,90.3
23,5,1494.5,867.1,134.7,165.3
23,1,916.6,488.5,73.3,119.0
24,5,1484.3,858.5,137.0,178.8
24,1,915.5,480.9,71.1,73.3
25,5,1471.0,854.2,140.3,173.9
25,1,911.6,486.9,75.3,88.5
26,1,916.3,481.5,66.5,99.4
26,5,1469.7,848.2,137.1,181.2
27,1,918.4,481.2,60.3,99.4
27,5,1438.3,842.8,167.2,189.9
28,1,915.1,475.5,62.4,85.2
28,5,1435.9,840.8,166.6,194.3
29,5,1433.5,838.8,166.0,198.7
29,1,913.4,467.8,57.1,99.2
30,5,1431.1,836.7,165.3,203.1
30,1,913.7,467.2,54.3,97.6
31,5,1428.7,834.7,164.7,207.5
31,1,912.5,467.1,54.2,89.4
32,1,912.2,459.3,55.0,96.9
32,5,1426.3,832.6,164.1,211.9
33,1,911.9,451.4,55.9,104.4
33,5,1423.8,830.6,163.5,216.4
