1,1,510.0,-2.6,76.3,144.9
2,1,507.4,-2.5,75.9,144.5
3,1,505.5,-3.6,74.4,144.2
4,1,499.1,-3.3,74.4,142.6
4,4,1055.3,568.3,275.0,225.9
5,1,494.1,-0.9,76.7,140.0
5,4,1053.1,558.6,270.7,222.5
6,1,490.6,-2.2,78.4,140.6
6,4,1044.8,547.1,266.7,219.5
7,1,488.2,-0.5,77.6,136.4
7,4,1045.7,541.2,259.4,218.6
8,1,478.7,-2.3,82.8,136.3
8,4,1038.0,534.3,250.0,213.2
9,1,474.6,-1.7,83.1,139.0
9,4,1034.5,522.6,252.3,222.6
10,1,469.4,-2.8,87.0,134.8
10,4,1022.9,515.6,252.5,214.3
11,1,463.0,-5.7,87.1,138.1
11,4,1021.8,506.9,247.9,210.4
12,4,1010.5,502.8,248.5,205.9
12,1,458.6,-3.4,90.2,135.9
13,1,457.6,-5.2,83.7,136.0
13,4,1006.7,492.6,251.1,205.9
14,7,1014.8,560.1,230.7,424.9
14,4,1002.4,482.7,253.2,210.7
14,1,451.3,-5.9,82.7,133.3
15,4,994.3,473.7,249.6,209.1
15,7,1008.4,517.8,230.7,449.4
15,1,448.9,-3.8,83.6,132.9
16,4,989.7,468.6,246.6,202.3
16,7,1005.1,496.1,227.8,460.9
16,1,446.4,-2.5,81.2,128.7
17,4,992.4,459.4,224.1,204.8
17,7,999.8,474.0,224.6,462.1
17,1,441.9,-1.4,83.8,127.8
18,4,981.1,452.9,243.5,199.8
18,7,995.8,463.0,222.9,463.2
18,1,435.2,-4.6,83.3,129.6
19,4,987.7,447.7,229.2,196.6
19,7,991.8,451.9,221.1,464.3
19,1,433.5,-5.6,82.2,116.4
20,7,987.7,440.8,219.4,465.4
20,4,987.7,438.4,223.6,195.3
20,1,430.8,-6.0,79.3,131.4
21,7,983.7,429.8,217.7,466.5
21,1,423.0,-5.5,80.1,130.4
21,4,981.7,432.3,216.1,198.1
22,7,979.7,418.7,216.0,467.6
22,1,420.1,-2.6,81.6,128.9
22,4,981.1,426.6,213.6,193.6
23,4,980.5,420.8,211.1,189.1
23,1,416.8,-1.9,82.1,128.3
24,1,415.4,0.8,81.3,124.5
24,8,974.1,407.0,221.1,461.8
25,8,970.2,408.2,210.4,453.9
25,1,415.0,-1.3,77.6,128.0
26,1,406.8,-5.6,80.1,130.8
26,8,968.0,399.1,213.0,446.5
27,8,966.1,386.9,214.3,445.7
27,1,407.4,-3.0,75.0,128.9
28,1,411.2,-9.9,66.1,120.8
28,8,965.4,383.4,211.6,446.8
29,1,411.1,-5.8,61.4,114.8
29,8,964.7,380.1,211.5,450.5
30,8,966.0,374.8,208.4,434.0
30,1,411.9,-5.8,56.8,111.9
31,1,393.8,-32.3,71.8,137.3
31,8,966.3,367.7,207.9,422.0
32,8,966.6,364.3,205.9,426.7
32,1,390.2,-32.7,72.2,138.1
33,8,959.4,363.8,200.6,422.1
34,8,961.2,354.6,196.5,417.0
35,8,962.4,351.6,195.2,420.1
36,8,962.9,344.1,192.9,407.7
37,8,966.9,338.6,185.4,414.9
38,8,966.3,332.5,185.1,401.5
39,8,970.1,330.0,178.6,404.5
40,8,972.2,329.5,175.1,402.9
41,8,972.1,328.4,175.1,403.8
42,8,970.9,315.1,177.8,401.6
43,8,969.5,306.0,180.1,391.9
44,8,973.7,298.3,188.8,379.1
45,8,976.1,296.7,187.2,382.2
46,8,971.2,294.0,176.7,384.9
47,8,975.4,289.7,184.3,391.8
48,8,974.8,287.5,187.3,370.3
49,8,977.7,283.2,183.8,375.5
50,8,976.5,276.6,185.1,362.9
51,8,979.7,272.2,180.2,369.8
52,8,976.9,268.5,165.5,374.9
53,8,977.8,263.7,180.0,358.9
54,8,978.4,262.9,181.6,356.8
55,8,978.2,258.7,182.0,343.4
56,8,981.8,254.1,176.2,350.1
57,8,984.3,250.5,168.8,351.9
58,8,986.7,249.4,164.5,351.5
59,8,976.0,242.7,166.9,343.3
60,8,973.4,241.0,171.3,343.7
61,8,974.1,238.0,168.6,348.3
62,8,971.4,232.9,171.6,333.5
63,8,973.7,227.4,164.2,341.0
64,8,973.5,228.6,161.4,335.5
65,8,973.5,229.0,160.4,334.9
66,8,976.0,224.0,155.2,320.4
67,8,962.6,220.5,163.3,325.5
68,8,962.8,216.7,159.8,330.4
69,8,961.1,217.5,159.5,326.9
70,8,961.1,209.0,157.8,317.9
71,8,961.4,206.4,155.3,321.4
72,8,950.7,199.1,160.1,330.2
73,8,952.4,198.6,155.2,311.6
74,8,952.0,199.0,153.5,306.6
75,8,949.7,192.9,153.7,295.4
76,8,947.6,190.9,154.6,297.8
77,8,946.7,187.9,153.4,301.8
78,8,953.5,186.5,139.7,296.2
79,8,955.4,183.2,134.7,283.1
80,8,940.9,180.4,143.8,287.4
81,8,941.5,181.3,138.8,282.8
82,8,941.4,180.5,136.0,280.9
83,8,926.2,168.4,146.8,280.9
84,8,928.2,169.0,139.8,279.0
85,8,924.9,170.9,140.9,273.8
86,8,923.7,168.9,139.5,272.6
87,8,923.1,166.5,139.5,276.8
88,8,915.0,157.0,141.0,276.2
89,8,912.2,156.3,141.0,275.7
90,8,909.5,153.7,140.4,277.3
91,8,897.4,142.3,147.6,278.5
92,8,892.5,140.0,146.9,280.3
93,8,890.3,139.0,147.5,278.4
94,8,882.9,136.4,147.7,278.1
95,8,882.1,138.2,146.1,276.3
96,8,885.8,134.6,137.2,278.5
97,8,887.0,131.1,131.0,267.4
98,8,872.8,127.4,138.4,270.1
99,8,869.8,127.9,140.0,264.3
100,8,869.6,124.0,135.7,253.9
101,8,868.9,123.3,134.2,250.0
102,8,855.8,120.5,142.1,254.2
103,9,1674.0,881.5,231.0,199.5
103,8,852.7,117.4,143.9,258.6
104,8,856.9,113.3,135.7,265.2
104,9,1653.5,864.1,247.4,213.0
105,8,854.4,111.2,133.8,267.4
105,9,1630.2,855.8,267.4,217.8
106,8,851.4,108.9,135.1,269.6
106,9,1644.8,849.5,254.7,225.3
107,8,845.9,106.7,130.7,257.6
107,9,1689.5,850.7,198.3,212.5
108,9,1605.4,833.5,269.7,219.1
108,8,840.3,105.8,133.7,254.8
109,9,1582.7,827.6,293.3,231.4
109,8,837.9,104.9,133.5,251.8
110,8,836.8,100.5,133.1,260.6
110,9,1651.8,819.3,194.9,224.9
111,9,1575.5,802.1,263.7,231.1
111,8,830.2,97.0,130.8,265.4
112,9,1629.0,797.5,196.6,230.8
112,8,829.7,98.5,127.9,263.4
113,9,1618.8,800.2,202.8,245.4
113,8,830.6,98.0,123.6,260.7
114,9,1598.7,773.3,213.2,271.7
114,8,828.1,94.3,125.5,248.7
115,8,817.2,92.8,125.2,248.5
115,9,1537.3,767.0,256.0,263.2
116,8,817.5,89.4,123.0,229.9
116,9,1517.3,752.5,268.0,279.3
117,9,1505.0,743.8,266.1,296.3
117,8,815.5,87.1,122.9,233.8
118,8,813.9,86.6,122.3,238.5
118,9,1492.1,736.7,266.4,306.5
119,9,1494.2,740.8,257.9,312.5
119,8,813.1,83.5,121.1,240.5
120,9,1471.9,718.9,269.0,314.3
120,8,805.2,80.2,121.7,245.9
121,8,805.1,79.0,119.8,245.8
121,9,1463.2,717.5,259.6,316.1
122,8,798.5,76.0,125.6,248.8
122,9,1447.3,702.0,261.4,318.2
123,8,795.8,76.0,128.0,248.7
123,9,1422.5,693.3,263.5,312.6
124,8,793.6,72.4,116.0,238.2
124,9,1417.8,692.6,267.9,315.9
125,8,788.1,72.3,120.9,234.7
125,9,1427.5,689.8,245.3,297.2
126,9,1393.1,668.7,257.1,303.3
126,8,783.6,70.8,124.0,237.1
127,8,771.8,68.4,130.6,239.0
127,9,1379.1,661.9,259.7,317.1
128,9,1376.7,665.1,258.9,315.7
128,8,772.7,71.3,125.7,231.6
129,8,774.5,68.6,121.1,234.1
129,9,1383.9,649.7,236.8,278.0
130,8,773.0,68.6,122.2,237.3
130,9,1372.1,651.1,233.6,273.1
131,9,1366.5,619.5,191.4,165.1
131,8,770.5,64.9,121.1,240.4
132,9,1355.0,611.2,190.7,164.5
132,8,768.9,64.0,121.1,240.6
133,8,762.7,61.4,116.9,227.5
134,8,759.3,62.0,117.0,225.0
135,8,756.4,57.5,120.6,227.4
136,8,752.2,55.7,124.5,229.9
137,8,754.4,53.4,120.5,233.7
138,8,744.9,51.7,120.3,233.2
139,8,742.6,51.0,117.9,237.2
140,8,741.8,50.4,117.6,236.9
141,8,742.2,49.2,116.4,239.5
142,8,733.2,47.2,119.2,224.0
