1,1,1778.8,82.6,52.8,161.1
1,2,982.3,158.4,67.0,177.3
2,1,1779.1,86.8,49.8,151.0
2,2,982.9,161.7,63.1,170.2
3,1,1780.3,87.4,52.3,158.2
3,2,981.9,161.9,65.8,172.8
4,1,1780.7,89.2,52.8,156.0
4,5,1080.5,-5.2,43.6,118.7
4,2,980.0,155.1,67.9,185.4
5,1,1783.4,89.5,48.5,156.3
5,5,1081.6,-5.3,42.2,118.5
5,2,978.8,154.8,70.7,187.6
6,5,1080.7,-6.1,43.9,119.1
6,2,980.5,158.7,66.0,181.4
6,1,1781.0,86.7,51.9,164.3
7,5,1081.6,-5.6,43.4,119.1
7,1,1780.3,85.6,54.0,167.5
7,2,978.5,157.2,68.1,184.0
7,8,1192.9,0.0,28.9,47.1
8,5,1082.6,-4.7,41.1,119.2
8,2,978.8,163.1,64.6,174.2
8,1,1780.0,86.2,56.0,168.2
8,8,1193.4,-0.2,27.1,45.8
9,8,1192.9,-0.1,27.8,45.9
9,10,1673.1,86.9,54.0,150.4
9,9,1719.9,80.1,64.4,162.8
9,5,1081.0,-4.8,43.9,120.8
9,2,978.4,161.6,66.2,177.7
9,1,1779.0,86.4,58.3,168.4
10,8,1193.8,0.1,26.1,45.7
10,1,1779.9,87.8,59.0,164.9
10,10,1675.0,94.0,52.1,148.0
10,9,1727.2,79.6,58.7,162.1
10,5,1079.3,-3.9,45.6,121.5
10,2,980.5,165.7,62.1,183.4
11,1,1782.1,87.0,54.8,165.4
11,10,1678.1,95.9,46.9,146.9
11,9,1728.2,78.6,58.6,164.5
11,2,980.5,166.0,63.5,183.6
11,8,1193.1,-0.0,27.3,45.8
11,5,1079.4,-4.7,46.5,123.6
12,9,1728.6,85.7,56.1,163.8
12,8,1193.0,-0.5,27.9,46.1
12,10,1678.3,94.1,48.3,150.7
12,2,979.1,168.5,67.2,179.2
12,1,1781.9,87.1,54.7,166.6
12,5,1079.8,-3.0,47.8,120.0
13,1,1780.7,88.3,58.0,165.6
13,8,1192.7,-1.0,28.6,47.0
13,2,979.5,168.4,64.9,180.8
13,5,1079.0,-1.2,49.5,118.2
13,10,1677.0,93.3,50.6,150.7
13,9,1729.7,86.9,55.7,165.1
14,9,1731.3,83.4,55.9,169.9
14,8,1192.9,-0.6,28.3,46.6
14,1,1782.8,90.0,56.8,166.6
14,5,1089.0,-4.2,43.2,122.1
14,10,1678.2,93.7,49.2,149.6
14,2,977.8,168.4,67.1,182.9
15,10,1679.1,94.2,51.0,147.2
15,9,1730.7,89.0,57.2,166.7
15,2,975.0,163.2,70.9,191.0
15,8,1192.8,-0.6,28.3,46.7
15,1,1784.1,93.0,54.8,163.6
15,5,1081.9,-4.6,44.3,122.7
16,1,1790.1,95.3,52.0,159.1
16,2,974.1,166.4,73.4,186.8
16,9,1732.2,90.1,55.0,164.0
16,8,1193.7,-0.9,26.5,46.7
16,10,1682.5,92.6,46.5,150.0
16,5,1089.7,-2.8,43.1,120.2
17,2,975.2,172.5,71.0,180.8
17,5,1091.9,-3.3,42.0,120.2
17,9,1730.9,89.2,61.1,173.4
17,1,1787.2,96.6,49.4,158.1
17,8,1194.8,-0.8,24.5,46.5
17,10,1680.9,92.9,48.8,152.4
18,2,972.8,170.3,73.5,185.1
18,5,1092.6,-3.9,41.9,120.4
18,1,1784.9,98.2,54.4,156.8
18,10,1679.0,91.9,52.1,159.6
18,9,1734.3,91.6,57.9,170.9
18,8,1192.9,-0.7,28.0,46.2
19,1,1790.4,99.7,53.5,156.4
19,9,1730.8,90.9,64.9,170.8
19,8,1194.7,-1.0,24.8,46.9
19,5,1093.0,-4.4,41.1,121.9
19,10,1678.9,92.3,52.4,160.8
19,2,972.8,173.0,73.0,183.2
20,2,967.8,175.3,68.5,183.1
20,10,1679.2,95.7,53.0,156.9
20,1,1792.0,97.9,52.5,159.9
20,9,1733.8,93.1,63.3,167.9
20,5,1082.9,-1.5,43.4,116.4
20,8,1195.1,-1.2,24.0,47.2
21,2,968.2,177.1,63.4,174.8
21,10,1683.3,95.0,56.0,159.4
21,1,1792.5,99.1,52.5,155.6
21,8,1192.8,-0.7,28.1,46.3
21,9,1736.4,92.8,58.6,166.3
21,5,1081.9,-1.1,42.4,114.7
22,10,1679.2,96.0,55.2,158.6
22,8,1195.5,-0.5,23.3,46.0
22,1,1791.5,98.1,54.7,157.8
22,9,1733.4,93.1,64.0,165.6
22,2,977.2,187.4,59.8,170.6
22,5,1085.6,-0.5,43.7,120.6
23,10,1684.7,94.7,53.9,160.3
23,1,1792.8,99.5,53.2,164.4
23,8,1195.2,-0.9,23.9,46.5
23,9,1733.8,94.0,64.8,163.8
23,2,981.1,190.0,56.3,169.3
23,5,1086.3,-0.4,43.9,121.3
24,5,1085.4,-0.3,44.3,121.6
24,2,962.3,177.2,69.1,184.6
24,9,1744.2,93.4,54.7,163.9
24,8,1195.4,-1.1,23.6,47.3
24,10,1686.2,94.4,50.7,163.5
24,1,1794.2,100.2,51.5,164.0
25,1,1793.3,99.6,55.3,165.4
25,8,1195.2,-0.9,23.8,46.4
25,5,1084.5,-0.2,44.7,122.0
25,9,1742.5,92.9,59.3,168.0
25,2,984.2,192.6,52.9,168.1
25,10,1686.2,92.8,50.9,164.0
26,9,1735.0,95.8,62.7,167.9
26,2,975.1,189.4,57.2,173.7
26,5,1083.6,-0.1,45.1,122.4
26,10,1686.5,97.5,50.8,157.2
26,1,1796.6,102.8,50.9,161.5
27,2,966.1,186.2,61.6,179.3
27,10,1688.0,94.7,49.3,162.6
27,9,1733.5,95.2,65.2,171.3
27,5,1082.7,-0.0,45.4,122.8
27,1,1795.9,101.5,51.7,164.3
28,10,1685.3,98.0,52.5,148.1
28,1,1798.6,101.9,49.5,164.7
28,5,1081.9,0.1,45.8,123.2
28,9,1743.8,97.6,57.1,166.7
28,2,964.8,186.6,62.3,179.7
29,1,1795.6,106.2,53.4,161.0
29,5,1081.0,0.1,46.2,123.6
29,10,1690.8,97.6,48.7,154.5
29,9,1747.2,97.9,51.5,167.9
29,2,963.5,187.0,63.0,180.0
30,10,1689.5,96.6,50.5,157.1
30,5,1080.1,0.2,46.5,124.0
30,2,962.2,187.4,63.8,180.4
30,1,1797.0,105.0,54.0,161.4
30,9,1747.5,102.4,52.8,160.8
31,2,962.6,188.2,62.8,180.6
31,5,1092.1,-0.4,42.0,125.7
31,9,1747.5,102.8,51.3,160.6
31,1,1796.5,104.4,54.6,164.4
31,10,1688.5,102.7,52.1,160.0
32,2,963.9,187.0,60.6,179.5
32,1,1795.8,105.0,55.8,164.6
32,9,1749.1,103.2,48.2,161.4
32,10,1690.5,100.9,50.1,150.9
32,5,1082.3,-4.0,45.2,132.4
33,5,1080.0,-1.8,47.5,129.0
33,10,1690.8,103.2,52.6,158.4
33,9,1747.7,103.3,51.1,161.1
33,1,1796.4,104.7,55.3,167.6
33,2,963.9,188.6,62.1,178.5
34,9,1749.1,103.3,49.2,160.9
34,2,960.3,183.4,64.7,189.1
34,5,1079.9,0.1,47.3,127.9
34,10,1691.9,107.7,52.2,155.9
34,1,1795.4,104.3,57.6,168.6
35,1,1796.6,103.3,55.3,168.1
35,10,1691.7,111.8,52.2,153.0
35,9,1747.1,105.4,51.3,159.1
35,5,1079.5,0.1,47.9,128.3
35,2,958.8,180.1,68.5,194.2
36,9,1748.3,103.5,50.2,162.7
36,2,960.5,180.6,67.3,195.4
36,10,1692.6,108.3,52.5,159.0
36,1,1796.6,105.5,55.9,164.7
36,5,1079.1,0.1,48.6,128.7
37,2,959.8,181.0,69.1,196.6
37,5,1078.7,0.2,49.2,129.0
37,10,1694.2,108.0,50.1,159.3
37,1,1797.5,104.8,53.8,165.6
37,9,1747.0,103.7,53.0,163.0
38,1,1798.6,109.1,52.3,161.7
38,5,1078.3,0.2,49.9,129.4
38,10,1693.5,109.0,53.8,156.2
38,9,1747.1,103.0,55.8,164.7
38,2,960.0,181.5,69.2,195.3
39,5,1077.8,0.3,50.5,129.7
39,10,1693.9,109.3,53.3,156.4
39,2,958.9,185.3,67.8,189.3
39,1,1798.6,104.3,53.8,167.0
39,9,1749.0,104.9,54.6,163.1
40,9,1747.4,105.6,55.1,164.9
40,5,1077.4,0.3,51.1,130.1
40,10,1693.0,108.4,57.1,158.5
40,1,1796.4,105.7,59.6,170.4
40,2,954.4,189.1,63.1,181.3
41,10,1700.8,106.5,52.8,160.3
41,5,1077.0,0.3,51.8,130.5
41,1,1798.9,112.4,55.8,167.2
